Directory,FileName,Picture Date Time,GPS Latitude,GPS Longitude,GPS Latitude Ref,GPS Longitude Ref,GPS Altitude,GPS Altitude Ref,GPS Date Stamp,GPS Processing Method,GPS Timestamp,Aperture,Exposure Time,Flash,Image Length,Image Width,ISO,Make,Model,Orientation,White Balance
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1040040.JPG","2017:02:02 10:59:23","43/1,9/1,233800/4191","72/1,25/1,123055/2887","S","W","57881/623","0","2017:02:02","GPS","13:59:23","3.3","0.0040","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030971.JPG","2017:01:24 14:36:54","45/1,13/1,38607/1250","72/1,13/1,2181/250","S","W","12373/100","0","2017:01:24","GPS","17:36:54","3.3","0.0016","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1040039.JPG","2017:02:02 10:59:18","43/1,9/1,89499/1604","72/1,25/1,60573/1421","S","W","79060/851","0","2017:02:02","GPS","13:59:18","3.3","0.0040","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030973.JPG","2017:01:24 14:37:01","45/1,13/1,66961/2162","72/1,13/1,49331/5584","S","W","532063/4295","0","2017:01:24","GPS","17:37:1","3.3","0.0025","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1040043.JPG","2017:02:02 11:00:00","43/1,9/1,58433/1049","72/1,25/1,41024/963","S","W","70913/763","0","2017:02:02","GPS","14:0:0","5.7","0.0050","16","1024","768","500","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","DSCF3160.JPG","2016:12:25 11:32:33","54/1,44/1,15837/625","67/1,49/1,14493/250","S","W","3453/25","0","2016:12:25","","14:32:33","2.8","0.0036","16","768","1024","200","FUJIFILM","X30","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","DSCF3161.JPG","2016:12:25 11:32:39","54/1,44/1,15837/625","67/1,49/1,14493/250","S","W","3453/25","0","2016:12:25","","14:32:39","2.2","0.0036","16","768","1024","100","FUJIFILM","X30","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030376.JPG","2016:12:22 18:39:34","51/1,33/1,70007/1202","72/1,37/1,31983/8923","S","W","241208/1389","0","2016:12:22","GPS","21:39:34","3.3","0.017","16","768","1024","125","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","DSCF3162.JPG","2016:12:25 11:32:45","54/1,44/1,15837/625","67/1,49/1,14493/250","S","W","3453/25","0","2016:12:25","","14:32:45","2.0","0.0033","16","768","1024","100","FUJIFILM","X30","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030377.JPG","2016:12:22 18:39:38","51/1,33/1,69500/1193","72/1,37/1,18131/5001","S","W","206829/1192","0","2016:12:22","GPS","21:39:38","3.3","0.0040","16","768","1024","250","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1040035.JPG","2017:02:02 10:56:37","43/1,9/1,56101/999","72/1,25/1,53455/1251","S","W","74115/799","0","2017:02:02","GPS","13:56:37","4.7","0.0100","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030394.JPG","2016:12:23 11:01:27","51/1,25/1,36393/710","72/1,46/1,32307/928","S","W","86005/1376","0","2016:12:23","GPS","14:1:27","3.3","0.013","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1040038.JPG","2017:02:02 10:57:10","43/1,9/1,57822/1031","72/1,25/1,47364/1109","S","W","181588/1957","0","2017:02:02","GPS","13:57:10","4.7","0.013","16","768","1024","200","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030395.JPG","2016:12:23 11:01:31","51/1,25/1,286302/5587","72/1,46/1,39001/1119","S","W","115481/1847","0","2016:12:23","GPS","14:1:31","3.3","0.0080","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1040036.JPG","2017:02:02 10:56:45","43/1,9/1,35873/639","72/1,25/1,43921/1028","S","W","73193/789","0","2017:02:02","GPS","13:56:45","4.7","0.0040","16","1024","768","200","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020741.JPG","2016:11:02 10:03:37","41/1,5/1,30633/625","65/1,23/1,58623/2500","S","W","6771/50","0","2016:11:02","GPS","13:3:37","3.3","0.0050","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020742.JPG","2016:11:02 10:03:42","41/1,5/1,30633/625","65/1,23/1,58623/2500","S","W","6771/50","0","2016:11:02","GPS","13:3:42","3.3","0.0040","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020743.JPG","2016:11:02 10:03:49","41/1,5/1,30633/625","65/1,23/1,58623/2500","S","W","6771/50","0","2016:11:02","GPS","13:3:49","3.3","0.0040","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020744.JPG","2016:11:02 10:03:53","41/1,5/1,30633/625","65/1,23/1,58623/2500","S","W","6771/50","0","2016:11:02","GPS","13:3:53","3.3","0.0020","16","768","1024","100","Panasonic","DMC-FT5","1","0"
